date,value,drought_score
20061004,0.0,-0.30323418426930443
20061005,0.0,-0.30323418426930443
20061006,1.19,-0.025216686414956183
20061007,1.32,0.005154973014510462
20061008,1.62,0.07524341785174113
20061009,2.62,0.30887156730917664
20061010,3.42,0.49577408687512503
20061011,2.0,0.1640221146455666
20061012,1.0,-0.06960603481186892
20061013,8.43,1.666251115656877
20061014,1.57,0.06356201037886934
20061015,3.93,0.6149244430984172
20061016,8.71,1.7316669975049592
20061017,6.36,1.1826408462799856
20061018,0.48,-0.19109267252973539
20061019,0.26,-0.2424908654103712
20061020,1.36,0.014500098992807891
20061021,0.39,-0.21211920598090458
20061022,0.07,-0.28688021380728396
20061023,0.0,-0.30323418426930443
20061024,0.15,-0.2681899618506891
20061025,0.57,-0.17006613907856621
20061026,0.4,-0.20978292448633024
20061027,0.37,-0.2167917689700533
20061028,1.26,-0.008862715952935682
20061029,1.96,0.15467698866726917
20061030,0.0,-0.30323418426930443
20061031,1.45,0.03552663244397705
20061101,9.8,1.9863216804135637
20061102,0.1,-0.2798713693235609
20061103,0.0,-0.30323418426930443
20061104,0.01,-0.3008979027747301
20061105,0.0,-0.30323418426930443
20061106,0.0,-0.30323418426930443
20061107,0.0,-0.30323418426930443
20061108,0.65,-0.15137588712197134
20061109,0.09,-0.2822076508181352
20061110,0.03,-0.29622533978558135
20061111,0.22,-0.25183599138866863
20061112,5.21,0.9139684744039346
20061113,0.0,-0.30323418426930443
20061114,0.0,-0.30323418426930443
20061115,0.0,-0.30323418426930443
20061116,0.01,-0.3008979027747301
20061117,0.02,-0.29856162128015573
20061118,2.66,0.3182166932874741
20061119,0.93,-0.08596000527388939
20061120,0.57,-0.17006613907856621
20061121,0.89,-0.09530513125218683
20061122,3.87,0.600906754130971
20061123,2.4,0.2574733744285408
20061124,0.07,-0.28688021380728396
20061125,1.41,0.026181506465679624
20061126,5.69,1.0261099861435037
20061127,0.46,-0.1957652355188841
20061128,0.0,-0.30323418426930443
20061129,0.06,-0.2892164953018583
20061130,0.04,-0.29388905829100703
20061201,0.06,-0.2892164953018583
20061202,0.24,-0.2471634283995199
20061203,0.0,-0.30323418426930443
20061204,0.0,-0.30323418426930443
20061205,0.11,-0.2775350878289865
20061206,0.18,-0.2611811173669661
20061207,0.88,-0.09764141274676118
20061208,0.51,-0.1840838280460123
20061209,0.0,-0.30323418426930443
20061210,0.01,-0.3008979027747301
20061211,0.16,-0.2658536803561148
20061212,0.01,-0.3008979027747301
20061213,0.0,-0.30323418426930443
20061214,0.0,-0.30323418426930443
20061215,0.0,-0.30323418426930443
20061216,0.01,-0.3008979027747301
20061217,0.14,-0.27052624334526343
20061218,0.48,-0.19109267252973539
20061219,0.2,-0.25650855437781733
20061220,2.96,0.3883051381247047
20061221,8.43,1.666251115656877
20061222,10.74,2.205932140903553
20061223,13.14,2.766639699601398
20061224,16.69,3.5960196301752947
20061225,0.22,-0.25183599138866863
20061226,1.91,0.1429955811943974
20061227,0.68,-0.14436704263824826
20061228,11.23,2.3204099341376967
20061229,17.37,3.7548867718063503
20061230,0.01,-0.3008979027747301
20061231,0.0,-0.30323418426930443
20070101,0.02,-0.29856162128015573
20070102,0.01,-0.3008979027747301
20070103,0.0,-0.30323418426930443
20070104,0.1,-0.2798713693235609
20070105,0.02,-0.29856162128015573
20070106,0.02,-0.29856162128015573
20070107,0.0,-0.30323418426930443
20070108,0.0,-0.30323418426930443
20070109,0.0,-0.30323418426930443
20070110,0.01,-0.3008979027747301
20070111,4.1,0.6546412285061811
20070112,0.37,-0.2167917689700533
20070113,2.56,0.2948538783417305
20070114,3.94,0.6172607245929915
20070115,0.03,-0.29622533978558135
20070116,0.0,-0.30323418426930443
20070117,0.0,-0.30323418426930443
20070118,0.0,-0.30323418426930443
20070119,0.04,-0.29388905829100703
20070120,0.04,-0.29388905829100703
20070121,0.96,-0.07895116079016634
20070122,2.92,0.3789600121464073
20070123,1.21,-0.020544123425807467
20070124,0.91,-0.0906325682630381
20070125,7.5,1.448976936661462
20070126,6.27,1.161614312828816
20070127,2.63,0.31120784880375096
20070128,1.82,0.12196904774322823
20070129,2.15,0.19906633706418192
20070130,3.59,0.535490872282889
20070131,1.56,0.061225728884294985
20070201,0.3,-0.23314573943207378
20070202,0.05,-0.29155277679643266
20070203,0.04,-0.29388905829100703
20070204,0.0,-0.30323418426930443
20070205,0.02,-0.29856162128015573
20070206,0.68,-0.14436704263824826
20070207,2.97,0.3906414196192791
20070208,3.17,0.43736704951076616
20070209,0.66,-0.149039605627397
20070210,0.02,-0.29856162128015573
20070211,0.0,-0.30323418426930443
20070212,0.0,-0.30323418426930443
20070213,0.0,-0.30323418426930443
20070214,0.0,-0.30323418426930443
20070215,0.0,-0.30323418426930443
20070216,0.0,-0.30323418426930443
20070217,5.55,0.9934020452194626
20070218,2.6,0.30419900432002794
20070219,0.53,-0.1794112650568636
20070220,0.0,-0.30323418426930443
20070221,0.18,-0.2611811173669661
20070222,0.34,-0.22380061345377633
20070223,0.14,-0.27052624334526343
20070224,3.83,0.5915616281526737
20070225,2.36,0.24812824845024337
20070226,3.12,0.4256856420378944
20070227,2.13,0.1943937740750332
20070228,0.39,-0.21211920598090458
20070301,0.15,-0.2681899618506891
20070302,0.17,-0.2635173988615404
20070303,1.19,-0.025216686414956183
20070304,0.24,-0.2471634283995199
20070305,0.66,-0.149039605627397
20070306,0.29,-0.23548202092664813
20070307,0.02,-0.29856162128015573
20070308,0.44,-0.2004377985080328
20070309,0.04,-0.29388905829100703
20070310,0.0,-0.30323418426930443
20070311,0.04,-0.29388905829100703
20070312,0.1,-0.2798713693235609
20070313,0.03,-0.29622533978558135
20070314,0.64,-0.1537121686165457
20070315,1.16,-0.03222553089867925
20070316,0.86,-0.10231397573590989
20070317,2.91,0.37662373065183297
20070318,1.56,0.061225728884294985
20070319,0.94,-0.08362372377931507
20070320,1.12,-0.041570656876976635
20070321,1.47,0.04019919543312577
20070322,1.48,0.04253547692770013
20070323,2.55,0.2925175968471561
20070324,0.67,-0.14670332413282264
20070325,1.71,0.09626995130291029
20070326,0.33,-0.2261368949483507
20070327,1.86,0.13131417372152565
20070328,2.72,0.33223438225492025
20070329,2.56,0.2948538783417305
20070330,0.6,-0.16305729459484314
20070331,0.7,-0.1396944796490996
20070401,0.23,-0.24949970989409428
20070402,0.01,-0.3008979027747301
20070403,0.11,-0.2775350878289865
20070404,0.33,-0.2261368949483507
20070405,0.66,-0.149039605627397
20070406,0.28,-0.23781830242122248
20070407,0.4,-0.20978292448633024
20070408,0.18,-0.2611811173669661
20070409,0.09,-0.2822076508181352
20070410,0.03,-0.29622533978558135
20070411,3.49,0.5121280573371456
20070412,0.17,-0.2635173988615404
20070413,6.44,1.2013310982365804
20070414,6.07,1.1148886829373292
20070415,15.23,3.2549225319674386
20070416,2.16,0.20140261855875632
20070417,2.63,0.31120784880375096
20070418,4.56,0.7621101772566015
20070419,1.72,0.09860623279748465
20070420,1.01,-0.06726975331729457
20070421,0.56,-0.17240242057314054
20070422,0.12,-0.2751988063344121
20070423,0.28,-0.23781830242122248
20070424,0.22,-0.25183599138866863
20070425,0.36,-0.21912805046462766
20070426,0.05,-0.29155277679643266
20070427,0.0,-0.30323418426930443
20070428,0.0,-0.30323418426930443
20070429,0.0,-0.30323418426930443
20070430,0.0,-0.30323418426930443
20070501,0.0,-0.30323418426930443
20070502,0.0,-0.30323418426930443
20070503,0.0,-0.30323418426930443
20070504,0.0,-0.30323418426930443
20070505,0.0,-0.30323418426930443
20070506,0.0,-0.30323418426930443
20070507,0.0,-0.30323418426930443
20070508,0.0,-0.30323418426930443
20070509,0.0,-0.30323418426930443
20070510,0.0,-0.30323418426930443
20070511,0.0,-0.30323418426930443
20070512,0.01,-0.3008979027747301
20070513,0.01,-0.3008979027747301
20070514,0.0,-0.30323418426930443
20070515,0.0,-0.30323418426930443
20070516,0.0,-0.30323418426930443
20070517,0.0,-0.30323418426930443
20070518,0.0,-0.30323418426930443
20070519,0.0,-0.30323418426930443
20070520,0.0,-0.30323418426930443
20070521,0.0,-0.30323418426930443
20070522,0.0,-0.30323418426930443
20070523,0.0,-0.30323418426930443
20070524,0.0,-0.30323418426930443
20070525,0.0,-0.30323418426930443
20070526,0.0,-0.30323418426930443
20070527,0.0,-0.30323418426930443
20070528,0.0,-0.30323418426930443
20070529,0.0,-0.30323418426930443
20070530,0.0,-0.30323418426930443
20070531,0.0,-0.30323418426930443
20070601,0.0,-0.30323418426930443
20070602,0.0,-0.30323418426930443
20070603,0.04,-0.29388905829100703
20070604,0.01,-0.3008979027747301
20070605,0.0,-0.30323418426930443
20070606,0.0,-0.30323418426930443
20070607,0.0,-0.30323418426930443
20070608,0.0,-0.30323418426930443
20070609,0.0,-0.30323418426930443
20070610,0.0,-0.30323418426930443
20070611,0.0,-0.30323418426930443
20070612,0.0,-0.30323418426930443
20070613,0.0,-0.30323418426930443
20070614,0.0,-0.30323418426930443
20070615,0.0,-0.30323418426930443
20070616,0.0,-0.30323418426930443
20070617,0.0,-0.30323418426930443
20070618,0.0,-0.30323418426930443
20070619,0.0,-0.30323418426930443
20070620,0.0,-0.30323418426930443
20070621,0.0,-0.30323418426930443
20070622,0.0,-0.30323418426930443
20070623,0.0,-0.30323418426930443
20070624,0.0,-0.30323418426930443
20070625,0.0,-0.30323418426930443
20070626,0.0,-0.30323418426930443
20070627,0.0,-0.30323418426930443
20070628,0.0,-0.30323418426930443
20070629,0.0,-0.30323418426930443
20070630,0.0,-0.30323418426930443
20070701,0.0,-0.30323418426930443
20070702,0.0,-0.30323418426930443
20070703,0.0,-0.30323418426930443
20070704,0.0,-0.30323418426930443
20070705,0.0,-0.30323418426930443
20070706,0.0,-0.30323418426930443
20070707,0.0,-0.30323418426930443
20070708,0.0,-0.30323418426930443
20070709,0.0,-0.30323418426930443
20070710,0.0,-0.30323418426930443
20070711,0.0,-0.30323418426930443
20070712,0.0,-0.30323418426930443
20070713,0.0,-0.30323418426930443
20070714,0.0,-0.30323418426930443
20070715,0.0,-0.30323418426930443
20070716,0.0,-0.30323418426930443
20070717,0.0,-0.30323418426930443
20070718,0.0,-0.30323418426930443
20070719,0.0,-0.30323418426930443
20070720,0.0,-0.30323418426930443
20070721,0.0,-0.30323418426930443
20070722,0.0,-0.30323418426930443
20070723,0.0,-0.30323418426930443
20070724,0.0,-0.30323418426930443
20070725,0.0,-0.30323418426930443
20070726,0.0,-0.30323418426930443
20070727,0.0,-0.30323418426930443
20070728,0.0,-0.30323418426930443
20070729,0.0,-0.30323418426930443
20070730,0.0,-0.30323418426930443
20070731,0.0,-0.30323418426930443
20070801,0.0,-0.30323418426930443
20070802,0.0,-0.30323418426930443
20070803,0.0,-0.30323418426930443
20070804,0.0,-0.30323418426930443
20070805,0.0,-0.30323418426930443
20070806,0.0,-0.30323418426930443
20070807,0.0,-0.30323418426930443
20070808,0.0,-0.30323418426930443
20070809,0.0,-0.30323418426930443
20070810,0.0,-0.30323418426930443
20070811,0.0,-0.30323418426930443
20070812,0.0,-0.30323418426930443
20070813,0.0,-0.30323418426930443
20070814,0.0,-0.30323418426930443
20070815,0.0,-0.30323418426930443
20070816,0.0,-0.30323418426930443
20070817,0.0,-0.30323418426930443
20070818,0.0,-0.30323418426930443
20070819,0.0,-0.30323418426930443
20070820,0.0,-0.30323418426930443
20070821,0.0,-0.30323418426930443
20070822,0.0,-0.30323418426930443
20070823,0.0,-0.30323418426930443
20070824,0.0,-0.30323418426930443
20070825,0.0,-0.30323418426930443
20070826,0.0,-0.30323418426930443
20070827,0.0,-0.30323418426930443
20070828,0.0,-0.30323418426930443
20070829,0.0,-0.30323418426930443
20070830,0.0,-0.30323418426930443
20070831,0.0,-0.30323418426930443
20070901,0.0,-0.30323418426930443
20070902,0.0,-0.30323418426930443
20070903,0.0,-0.30323418426930443
20070904,0.0,-0.30323418426930443
20070905,0.0,-0.30323418426930443
20070906,0.0,-0.30323418426930443
20070907,0.0,-0.30323418426930443
20070908,0.0,-0.30323418426930443
20070909,0.0,-0.30323418426930443
20070910,0.0,-0.30323418426930443
20070911,0.0,-0.30323418426930443
20070912,0.0,-0.30323418426930443
20070913,0.0,-0.30323418426930443
20070914,0.0,-0.30323418426930443
20070915,0.0,-0.30323418426930443
20070916,0.0,-0.30323418426930443
20070917,0.0,-0.30323418426930443
20070918,0.0,-0.30323418426930443
20070919,0.01,-0.3008979027747301
20070920,0.0,-0.30323418426930443
20070921,2.22,0.21542030752620245
20070922,0.55,-0.17473870206771489
20070923,0.0,-0.30323418426930443
20070924,0.0,-0.30323418426930443
20070925,0.0,-0.30323418426930443
20070926,0.0,-0.30323418426930443
20070927,0.0,-0.30323418426930443
20070928,0.0,-0.30323418426930443
20070929,0.0,-0.30323418426930443
20070930,0.0,-0.30323418426930443
20071001,0.0,-0.30323418426930443
20071002,0.0,-0.30323418426930443
20071003,0.0,-0.30323418426930443
20071004,0.0,-0.30323418426930443
20071005,0.0,-0.30323418426930443
20071006,0.0,-0.30323418426930443
20071007,0.0,-0.30323418426930443
20071008,0.0,-0.30323418426930443
20071009,0.0,-0.30323418426930443
20071010,0.0,-0.30323418426930443
20071011,0.0,-0.30323418426930443
20071012,0.09,-0.2822076508181352
20071013,0.51,-0.1840838280460123
20071014,0.58,-0.16772985758399184
20071015,0.39,-0.21211920598090458
20071016,2.75,0.33924322673864327
20071017,3.48,0.5097917758425712
20071018,0.57,-0.17006613907856621
20071019,0.65,-0.15137588712197134
20071020,0.28,-0.23781830242122248
20071021,2.49,0.2784999078797101
20071022,0.68,-0.14436704263824826
20071023,0.0,-0.30323418426930443
20071024,0.0,-0.30323418426930443
20071025,0.06,-0.2892164953018583
20071026,0.0,-0.30323418426930443
20071027,0.0,-0.30323418426930443
20071028,1.71,0.09626995130291029
20071029,5.11,0.8906056594581911
20071030,6.43,1.198994816742006
20071031,1.93,0.1476681441835461
20071101,1.87,0.1336504552161
20071102,8.65,1.7176493085375129
20071103,0.0,-0.30323418426930443
20071104,0.0,-0.30323418426930443
20071105,3.21,0.44671217548906356
20071106,14.69,3.1287633312604233
20071107,0.0,-0.30323418426930443
20071108,0.0,-0.30323418426930443
20071109,0.0,-0.30323418426930443
20071110,0.0,-0.30323418426930443
20071111,0.01,-0.3008979027747301
20071112,0.14,-0.27052624334526343
20071113,2.64,0.31354413029832534
20071114,0.63,-0.15604845011112006
20071115,0.02,-0.29856162128015573
20071116,0.07,-0.28688021380728396
20071117,5.7,1.0284462676380781
20071118,0.51,-0.1840838280460123
20071119,4.39,0.7223933918488374
20071120,15.34,3.2806216284077565
20071121,0.03,-0.29622533978558135
20071122,0.0,-0.30323418426930443
20071123,0.0,-0.30323418426930443
20071124,0.0,-0.30323418426930443
20071125,0.0,-0.30323418426930443
20071126,0.0,-0.30323418426930443
20071127,0.0,-0.30323418426930443
20071128,0.0,-0.30323418426930443
20071129,0.0,-0.30323418426930443
20071130,0.0,-0.30323418426930443
20071201,0.0,-0.30323418426930443
20071202,0.21,-0.254172272883243
20071203,0.0,-0.30323418426930443
20071204,0.0,-0.30323418426930443
20071205,0.0,-0.30323418426930443
20071206,0.01,-0.3008979027747301
20071207,0.0,-0.30323418426930443
20071208,0.16,-0.2658536803561148
20071209,0.09,-0.2822076508181352
20071210,0.01,-0.3008979027747301
20071211,0.0,-0.30323418426930443
20071212,0.03,-0.29622533978558135
20071213,0.71,-0.13735819815452524
20071214,7.85,1.5307467889715642
20071215,2.96,0.3883051381247047
20071216,0.0,-0.30323418426930443
20071217,0.0,-0.30323418426930443
20071218,0.01,-0.3008979027747301
20071219,0.37,-0.2167917689700533
20071220,0.9,-0.09296884975761247
20071221,1.33,0.007491254509084819
20071222,2.78,0.3462520712223663
20071223,4.61,0.7737915847294734
20071224,3.85,0.5962341911418223
20071225,0.0,-0.30323418426930443
20071226,0.0,-0.30323418426930443
20071227,0.0,-0.30323418426930443
20071228,0.07,-0.28688021380728396
20071229,1.93,0.1476681441835461
20071230,0.35,-0.221464331959202
20071231,0.0,-0.30323418426930443
20080101,0.0,-0.30323418426930443
20080102,0.0,-0.30323418426930443
20080103,1.79,0.11496020325950515
20080104,0.95,-0.0812874422847407
20080105,6.01,1.100870993969883
20080106,0.94,-0.08362372377931507
20080107,0.01,-0.3008979027747301
20080108,0.0,-0.30323418426930443
20080109,0.0,-0.30323418426930443
20080110,0.0,-0.30323418426930443
20080111,0.37,-0.2167917689700533
20080112,3.2,0.4443758939944893
20080113,1.02,-0.0649334718227202
20080114,0.0,-0.30323418426930443
20080115,2.12,0.1920574925804589
20080116,1.33,0.007491254509084819
20080117,2.35,0.24579196695566904
20080118,8.86,1.7667112199235742
20080119,4.01,0.633614695055012
20080120,6.08,1.1172249644319034
20080121,8.9,1.7760563459018717
20080122,0.16,-0.2658536803561148
20080123,0.65,-0.15137588712197134
20080124,0.43,-0.2027740800026072
20080125,1.78,0.11262392176493079
20080126,2.62,0.30887156730917664
20080127,0.9,-0.09296884975761247
20080128,0.67,-0.14670332413282264
20080129,0.55,-0.17473870206771489
20080130,0.1,-0.2798713693235609
20080131,0.01,-0.3008979027747301
20080201,0.0,-0.30323418426930443
20080202,0.03,-0.29622533978558135
20080203,0.0,-0.30323418426930443
20080204,0.47,-0.19342895402430976
20080205,0.1,-0.2798713693235609
20080206,2.04,0.17336724062386402
20080207,16.13,3.4651878664791305
20080208,21.91,4.815558570343107
20080209,28.22,6.289752193419526
20080210,12.42,2.598427431992045
20080211,21.49,4.717434747570984
20080212,22.68,4.995452245425334
20080213,8.75,1.7410121234832563
20080214,4.23,0.685012887935648
20080215,1.7,0.09393366980833594
20080216,1.49,0.044871758422274484
20080217,1.74,0.10327879578663336
20080218,0.27,-0.24015458391579683
20080219,0.24,-0.2471634283995199
20080220,3.63,0.5448359982611864
20080221,2.93,0.38129629364098166
20080222,13.5,2.850745833406075
20080223,10.87,2.2363038003330193
20080224,4.42,0.7294022363325605
20080225,5.38,0.9536852598116986
20080226,2.8,0.350924634211515
20080227,2.4,0.2574733744285408
20080228,2.82,0.3555971972006637
20080229,3.2,0.4443758939944893
20080301,5.4,0.9583578228008475
20080302,6.26,1.159278031334242
20080303,1.99,0.16168583315099225
20080304,1.72,0.09860623279748465
20080305,1.84,0.12664161073237692
20080306,2.08,0.18271236660216145
20080307,4.16,0.6686589174736274
20080308,3.51,0.5168006203262941
20080309,12.42,2.598427431992045
20080310,8.4,1.659242271173154
20080311,9.78,1.9816491174244149
20080312,3.68,0.5565174057340583
20080313,20.45,4.474461472135252
20080314,3.51,0.5168006203262941
20080315,2.2,0.21074774453705375
20080316,3.01,0.3999865455975764
20080317,2.32,0.23878312247194594
20080318,4.66,0.7854729922023451
20080319,2.29,0.23177427798822292
20080320,1.3,0.00048241002536174716
20080321,5.25,0.9233136003822321
20080322,0.21,-0.254172272883243
20080323,0.84,-0.10698653872505862
20080324,0.04,-0.29388905829100703
20080325,0.06,-0.2892164953018583
20080326,2.25,0.22242915200992547
20080327,1.27,-0.006526434458361325
20080328,0.17,-0.2635173988615404
20080329,2.64,0.31354413029832534
20080330,2.91,0.37662373065183297
20080331,2.79,0.34858835271694066
20080401,1.66,0.0845885438300385
20080402,1.7,0.09393366980833594
20080403,0.09,-0.2822076508181352
20080404,0.2,-0.25650855437781733
20080405,1.12,-0.041570656876976635
20080406,2.35,0.24579196695566904
20080407,0.95,-0.0812874422847407
20080408,0.43,-0.2027740800026072
20080409,0.04,-0.29388905829100703
20080410,4.21,0.6803403249464991
20080411,1.21,-0.020544123425807467
20080412,4.11,0.6569775100007557
20080413,4.36,0.7153845473651145
20080414,1.11,-0.04390693837155099
20080415,1.12,-0.041570656876976635
20080416,0.01,-0.3008979027747301
20080417,0.0,-0.30323418426930443
20080418,0.0,-0.30323418426930443
20080419,0.0,-0.30323418426930443
20080420,0.0,-0.30323418426930443
20080421,0.0,-0.30323418426930443
20080422,0.0,-0.30323418426930443
20080423,0.0,-0.30323418426930443
20080424,0.0,-0.30323418426930443
20080425,0.0,-0.30323418426930443
20080426,0.0,-0.30323418426930443
20080427,0.0,-0.30323418426930443
20080428,0.0,-0.30323418426930443
20080429,0.0,-0.30323418426930443
20080430,0.0,-0.30323418426930443
20080501,0.0,-0.30323418426930443
20080502,0.14,-0.27052624334526343
20080503,0.0,-0.30323418426930443
20080504,0.0,-0.30323418426930443
20080505,0.0,-0.30323418426930443
20080506,0.0,-0.30323418426930443
20080507,0.03,-0.29622533978558135
20080508,0.12,-0.2751988063344121
20080509,0.0,-0.30323418426930443
20080510,0.0,-0.30323418426930443
20080511,0.0,-0.30323418426930443
20080512,0.0,-0.30323418426930443
20080513,0.0,-0.30323418426930443
20080514,0.0,-0.30323418426930443
20080515,0.0,-0.30323418426930443
20080516,0.0,-0.30323418426930443
20080517,0.0,-0.30323418426930443
20080518,0.01,-0.3008979027747301
20080519,0.0,-0.30323418426930443
20080520,0.04,-0.29388905829100703
20080521,0.03,-0.29622533978558135
20080522,0.26,-0.2424908654103712
20080523,0.05,-0.29155277679643266
20080524,0.0,-0.30323418426930443
20080525,0.0,-0.30323418426930443
20080526,0.0,-0.30323418426930443
20080527,0.07,-0.28688021380728396
20080528,0.05,-0.29155277679643266
20080529,0.04,-0.29388905829100703
20080530,0.0,-0.30323418426930443
20080531,0.0,-0.30323418426930443
20080601,0.0,-0.30323418426930443
20080602,0.01,-0.3008979027747301
20080603,0.0,-0.30323418426930443
20080604,0.0,-0.30323418426930443
20080605,0.0,-0.30323418426930443
20080606,0.0,-0.30323418426930443
20080607,0.0,-0.30323418426930443
20080608,0.0,-0.30323418426930443
20080609,0.0,-0.30323418426930443
20080610,0.0,-0.30323418426930443
20080611,0.0,-0.30323418426930443
20080612,0.0,-0.30323418426930443
20080613,0.0,-0.30323418426930443
20080614,0.0,-0.30323418426930443
20080615,0.0,-0.30323418426930443
20080616,0.05,-0.29155277679643266
20080617,0.77,-0.12334050918707909
20080618,0.01,-0.3008979027747301
20080619,0.0,-0.30323418426930443
20080620,0.0,-0.30323418426930443
20080621,0.0,-0.30323418426930443
20080622,0.0,-0.30323418426930443
20080623,0.0,-0.30323418426930443
20080624,0.0,-0.30323418426930443
20080625,0.0,-0.30323418426930443
20080626,0.0,-0.30323418426930443
20080627,0.0,-0.30323418426930443
20080628,0.0,-0.30323418426930443
20080629,0.0,-0.30323418426930443
20080630,0.0,-0.30323418426930443
20080701,0.0,-0.30323418426930443
20080702,0.0,-0.30323418426930443
20080703,0.0,-0.30323418426930443
20080704,0.0,-0.30323418426930443
20080705,1.51,0.049544321411423196
20080706,0.0,-0.30323418426930443
20080707,0.0,-0.30323418426930443
20080708,0.0,-0.30323418426930443
20080709,0.0,-0.30323418426930443
20080710,0.0,-0.30323418426930443
20080711,0.0,-0.30323418426930443
20080712,0.0,-0.30323418426930443
20080713,0.0,-0.30323418426930443
20080714,0.0,-0.30323418426930443
20080715,0.0,-0.30323418426930443
20080716,0.0,-0.30323418426930443
20080717,0.0,-0.30323418426930443
20080718,0.0,-0.30323418426930443
20080719,0.0,-0.30323418426930443
20080720,0.0,-0.30323418426930443
20080721,0.0,-0.30323418426930443
20080722,0.0,-0.30323418426930443
20080723,0.0,-0.30323418426930443
20080724,0.0,-0.30323418426930443
20080725,0.0,-0.30323418426930443
20080726,0.0,-0.30323418426930443
20080727,0.0,-0.30323418426930443
20080728,0.0,-0.30323418426930443
20080729,0.0,-0.30323418426930443
20080730,0.0,-0.30323418426930443
20080731,0.0,-0.30323418426930443
20080801,0.0,-0.30323418426930443
20080802,0.0,-0.30323418426930443
20080803,0.0,-0.30323418426930443
20080804,0.0,-0.30323418426930443
20080805,0.0,-0.30323418426930443
20080806,0.0,-0.30323418426930443
20080807,0.0,-0.30323418426930443
20080808,0.0,-0.30323418426930443
20080809,0.0,-0.30323418426930443
20080810,0.0,-0.30323418426930443
20080811,0.0,-0.30323418426930443
20080812,0.0,-0.30323418426930443
20080813,0.0,-0.30323418426930443
20080814,0.0,-0.30323418426930443
20080815,0.0,-0.30323418426930443
20080816,0.0,-0.30323418426930443
20080817,0.0,-0.30323418426930443
20080818,0.0,-0.30323418426930443
20080819,0.0,-0.30323418426930443
20080820,0.0,-0.30323418426930443
20080821,0.0,-0.30323418426930443
20080822,0.0,-0.30323418426930443
20080823,0.0,-0.30323418426930443
20080824,0.0,-0.30323418426930443
20080825,0.0,-0.30323418426930443
20080826,0.0,-0.30323418426930443
20080827,0.0,-0.30323418426930443
20080828,0.0,-0.30323418426930443
20080829,0.0,-0.30323418426930443
20080830,0.0,-0.30323418426930443
20080831,0.0,-0.30323418426930443
20080901,0.0,-0.30323418426930443
20080902,0.0,-0.30323418426930443
20080903,0.0,-0.30323418426930443
20080904,0.0,-0.30323418426930443
20080905,0.0,-0.30323418426930443
20080906,0.0,-0.30323418426930443
20080907,0.0,-0.30323418426930443
20080908,0.0,-0.30323418426930443
20080909,0.0,-0.30323418426930443
20080910,0.0,-0.30323418426930443
20080911,0.0,-0.30323418426930443
20080912,0.0,-0.30323418426930443
20080913,0.0,-0.30323418426930443
20080914,0.0,-0.30323418426930443
20080915,0.0,-0.30323418426930443
20080916,0.0,-0.30323418426930443
20080917,0.0,-0.30323418426930443
20080918,0.0,-0.30323418426930443
20080919,0.0,-0.30323418426930443
20080920,0.0,-0.30323418426930443
20080921,0.0,-0.30323418426930443
20080922,0.0,-0.30323418426930443
20080923,0.0,-0.30323418426930443
20080924,0.0,-0.30323418426930443
20080925,0.0,-0.30323418426930443
20080926,0.0,-0.30323418426930443
20080927,0.0,-0.30323418426930443
20080928,0.0,-0.30323418426930443
20080929,0.0,-0.30323418426930443
20080930,0.0,-0.30323418426930443
20081001,0.0,-0.30323418426930443
20081002,0.0,-0.30323418426930443
20081003,0.01,-0.3008979027747301
20081004,0.0,-0.30323418426930443
20081005,0.01,-0.3008979027747301
20081006,0.0,-0.30323418426930443
20081007,0.0,-0.30323418426930443
20081008,0.0,-0.30323418426930443
20081009,0.0,-0.30323418426930443
20081010,0.0,-0.30323418426930443
20081011,0.0,-0.30323418426930443
20081012,0.0,-0.30323418426930443
20081013,0.0,-0.30323418426930443
20081014,0.0,-0.30323418426930443
20081015,0.0,-0.30323418426930443
20081016,0.0,-0.30323418426930443
20081017,0.0,-0.30323418426930443
20081018,0.0,-0.30323418426930443
20081019,0.0,-0.30323418426930443
20081020,0.0,-0.30323418426930443
20081021,0.0,-0.30323418426930443
20081022,0.0,-0.30323418426930443
20081023,1.24,-0.013535278942084396
20081024,4.8,0.8181809331263861
20081025,3.69,0.5588536872286326
20081026,1.01,-0.06726975331729457
20081027,1.07,-0.053252064349848416
20081028,7.72,1.5003751295420977
20081029,4.04,0.6406235395387351
20081030,0.12,-0.2751988063344121
20081031,0.0,-0.30323418426930443
20081101,0.01,-0.3008979027747301
20081102,0.0,-0.30323418426930443
20081103,0.0,-0.30323418426930443
20081104,0.0,-0.30323418426930443
20081105,0.43,-0.2027740800026072
20081106,2.31,0.23644684097737162
20081107,15.67,3.35771891772871
20081108,7.56,1.462994625628908
20081109,2.9,0.37428744915725853
20081110,0.26,-0.2424908654103712
20081111,0.02,-0.29856162128015573
20081112,0.0,-0.30323418426930443
20081113,0.0,-0.30323418426930443
20081114,0.0,-0.30323418426930443
20081115,0.04,-0.29388905829100703
20081116,0.17,-0.2635173988615404
20081117,0.01,-0.3008979027747301
20081118,0.0,-0.30323418426930443
20081119,2.53,0.28784503385800736
20081120,2.06,0.17803980361301275
20081121,0.18,-0.2611811173669661
20081122,2.27,0.2271017149990742
20081123,3.76,0.5752076576906531
20081124,2.58,0.29952644133087925
20081125,7.46,1.4396318106831645
20081126,4.45,0.7364110808162837
20081127,11.32,2.3414364675888657
20081128,23.64,5.219735268904472
20081129,10.7,2.1965870149252553
