date,value_rain,rain_anomaly,rain_z,value_temp,temp_anomaly,temp_z,climate_risk_index
20000225,0.21,-1.0879351374118142,-0.254172272883243,22.13,2.7411066652627127,0.569754218770915,0.411963245827079
20000226,1.44,0.14206486258818574,0.033190350949402696,21.22,1.8311066652627126,0.3806056731663094,0.20689801205785605
20000227,23.73,22.432064862588184,5.24076180235564,19.8,0.41110666526271444,0.0854507998052768,2.6631063010804583
20000228,8.77,7.472064862588185,1.745684686472405,18.67,-0.7188933347372846,-0.1494259656158267,0.9475553260441159
20000229,4.1,2.8020648625881854,0.6546412285061811,16.48,-2.908893334737286,-0.6046296083346031,0.6296354184203921
20000301,4.42,3.1220648625881857,0.7294022363325605,17.93,-1.4588933347372866,-0.303239068634957,0.5163206524837587
20000302,0.0,-1.2979351374118142,-0.30323418426930443,18.5,-0.8888933347372863,-0.18476140820130282,0.24399779623530363
20000303,1.5,0.2020648625881858,0.04720803991684884,20.35,0.9611066652627152,0.1997713493465221,0.12348969463168546
20000304,3.07,1.7720648625881856,0.41400423456502256,21.17,1.7811066652627154,0.37021289593528767,0.39210856525015514
20000305,1.6,0.3020648625881859,0.07057085486259242,21.84,2.4511066652627136,0.509476110830986,0.2900234828467892
20000306,2.41,1.112064862588186,0.2598096559231152,21.48,2.091106665262714,0.4346481147676256,0.34722888534537044
20000307,0.05,-1.2479351374118142,-0.29155277679643266,22.33,2.941106665262712,0.611325327695004,0.45143905224571834
20000308,0.0,-1.2979351374118142,-0.30323418426930443,22.32,2.931106665262714,0.6092467722488,0.45624047825905223
20000309,0.0,-1.2979351374118142,-0.30323418426930443,21.42,2.0311066652627154,0.4221767820903991,0.36270548317985174
20000310,0.0,-1.2979351374118142,-0.30323418426930443,21.54,2.151106665262713,0.44711944744485205,0.37517681585707824
20000311,0.01,-1.2879351374118142,-0.3008979027747301,21.64,2.2511066652627143,0.46790500190689693,0.3844014523408135
20000312,1.09,-0.20793513741181413,-0.0485795013606997,21.77,2.3811066652627133,0.49492622270755465,0.2717528620341272
20000313,0.6,-0.6979351374118142,-0.16305729459484314,21.83,2.441106665262712,0.5073975553847812,0.3352274249898122
20000314,0.02,-1.2779351374118142,-0.29856162128015573,22.14,2.7511066652627143,0.5718327742171198,0.43519719774863774
20000315,0.68,-0.6179351374118142,-0.14436704263824826,20.75,1.3611066652627137,0.2829135671947001,0.21364030491647418
20000316,0.56,-0.7379351374118142,-0.17240242057314054,18.92,-0.46889333473728456,-0.09746207946071525,0.13493225001692788
20000317,0.0,-1.2979351374118142,-0.30323418426930443,18.83,-0.558893334737288,-0.11616907847655608,0.20970163137293024
20000318,0.0,-1.2979351374118142,-0.30323418426930443,20.06,0.6711066652627125,0.13949324140659228,0.22136371283794837
20000319,0.19,-1.1079351374118143,-0.2588448358723917,21.4,2.0111066652627123,0.41801967119798955,0.33843225353519063
20000320,5.24,3.942064862588186,0.9209773188876578,21.2,1.811106665262713,0.37644856227390056,0.6487129405807792
20000321,0.54,-0.7579351374118142,-0.17707498356228926,21.21,1.8211066652627146,0.37852711772010533,0.2778010506411973
20000322,25.08,23.782064862588186,5.556159804123179,19.31,-0.07889333473728755,-0.016398417058742034,2.7862791105909603
20000323,6.7,5.402064862588186,1.2620744170955136,19.78,0.39110666526271487,0.08129368891286796,0.6716840530041908
20000324,12.54,11.242064862588185,2.6264628099269367,18.95,-0.438893334737287,-0.09122641312210239,1.3588446115245196
20000325,4.71,3.4120648625881858,0.7971543996752168,18.82,-0.568893334737286,-0.11824763392276012,0.4577010167989885
20000326,3.2,1.902064862588186,0.4443758939944893,19.59,0.2011066652627136,0.04180113543498301,0.24308851471473614
20000327,5.37,4.072064862588186,0.9513489783171243,19.62,0.23110666526271473,0.04803680177359662,0.49969289004536044
20000328,5.12,3.822064862588186,0.8929419409527655,19.35,-0.038893334737284846,-0.008084195273923643,0.4505130681133446
20000329,1.28,-0.017935137411814184,-0.004190152963786968,19.73,0.34110666526271416,0.07090091168184554,0.03754553232281625
20000330,0.22,-1.0779351374118142,-0.25183599138866863,20.65,1.2611066652627123,0.26212801273265524,0.2569820020606619
20000331,0.84,-0.45793513741181424,-0.10698653872505862,21.55,2.1611066652627144,0.4491980028910568,0.2780922708080577
20000401,1.53,0.23206486258818582,0.054216884400571916,20.83,1.441106665262712,0.2995420107643354,0.17687944758245366
20000402,2.74,1.442064862588186,0.33690694524406894,20.61,1.2211066652627132,0.25381379094783757,0.29536036809595323
20000403,2.28,0.9820648625881856,0.2294379964936485,20.4,1.0111066652627123,0.2101641265775438,0.21980106153559614
20000404,0.27,-1.0279351374118142,-0.24015458391579683,19.51,0.1211066652627153,0.025172691865347707,0.13266363789057228
20000405,0.0,-1.2979351374118142,-0.30323418426930443,16.56,-2.8288933347372875,-0.5880011647649678,0.4456176745171361
20000406,0.0,-1.2979351374118142,-0.30323418426930443,16.67,-2.7188933347372846,-0.5651370548567182,0.43418561956301127
20000407,0.0,-1.2979351374118142,-0.30323418426930443,16.84,-2.5488933347372864,-0.5298016122712428,0.41651789827027363
20000408,0.0,-1.2979351374118142,-0.30323418426930443,17.94,-1.448893334737285,-0.3011605131887522,0.3021973487290283
20000409,0.0,-1.2979351374118142,-0.30323418426930443,18.69,-0.698893334737285,-0.14526885472341786,0.22425151949636113
20000410,0.0,-1.2979351374118142,-0.30323418426930443,19.56,0.17110666526271245,0.0355654690963694,0.16939982668283693
20000411,1.83,0.5320648625881859,0.12430532923780258,18.76,-0.6288933347372847,-0.1307189665999866,0.1275121479188946
20000412,0.13,-1.1679351374118143,-0.27286252483983786,19.0,-0.38889333473728627,-0.08083363589107995,0.1768480803654589
20000413,0.03,-1.2679351374118142,-0.29622533978558135,19.87,0.48110666526271473,0.10000068792870806,0.1981130138571447
20000414,2.16,0.8620648625881859,0.20140261855875632,19.17,-0.21889333473728456,-0.04549819330560382,0.12345040593218007
20000415,0.99,-0.3079351374118142,-0.07194231630644328,18.57,-0.818893334737286,-0.17021152007787155,0.1210769181921574
20000416,0.69,-0.6079351374118143,-0.14203076114367394,19.91,0.5211066652627139,0.10831490971352571,0.12517283542859983
20000417,2.67,1.3720648625881857,0.32055297478204836,19.89,0.5011066652627143,0.10415779882111688,0.2123553868015826
20000418,4.82,3.522064862588186,0.8228534961155348,19.55,0.16110666526271444,0.03348691365016536,0.42817020488285007
20000419,5.48,4.182064862588186,0.9770480747574423,17.43,-1.9588933347372866,-0.40716684094517985,0.6921074578513111
20000420,3.88,2.5820648625881857,0.6032430356255454,17.58,-1.808893334737288,-0.37598850925211325,0.4896157724388293
20000421,0.0,-1.2979351374118142,-0.30323418426930443,16.37,-3.0188933347372853,-0.627493718242852,0.4653639512560782
20000422,0.0,-1.2979351374118142,-0.30323418426930443,16.07,-3.318893334737286,-0.6898503816289859,0.49654228294914515
20000423,0.0,-1.2979351374118142,-0.30323418426930443,17.72,-1.6688933347372874,-0.34688873300525075,0.3250614586372776
20000424,0.0,-1.2979351374118142,-0.30323418426930443,18.06,-1.3288933347372875,-0.2762178478342992,0.2897260160518018
20000425,0.0,-1.2979351374118142,-0.30323418426930443,18.69,-0.698893334737285,-0.14526885472341786,0.22425151949636113
20000426,0.0,-1.2979351374118142,-0.30323418426930443,18.99,-0.39889333473728783,-0.08291219133728474,0.19307318780329458
20000427,0.0,-1.2979351374118142,-0.30323418426930443,18.59,-0.7988933347372864,-0.16605440918546274,0.23464429672738357
20000428,0.63,-0.6679351374118142,-0.15604845011112006,18.49,-0.8988933347372878,-0.1868399636475076,0.17144420687931383
20000429,1.42,0.12206486258818572,0.028517787960253983,19.0,-0.38889333473728627,-0.08083363589107995,0.05467571192566696
20000430,1.68,0.3820648625881857,0.08926110681918722,18.1,-1.2888933347372848,-0.2679036260494808,0.178582366434334
20000501,3.55,2.2520648625881856,0.5261457463045917,17.3,-2.0888933347372856,-0.4341880617458376,0.4801669040252146
20000502,2.06,0.7620648625881858,0.17803980361301275,16.82,-2.568893334737286,-0.5339587231636516,0.35599926338833215
20000503,0.0,-1.2979351374118142,-0.30323418426930443,15.66,-3.728893334737286,-0.7750711549233688,0.5391526695963366
20000504,0.0,-1.2979351374118142,-0.30323418426930443,15.12,-4.268893334737287,-0.8873131490184096,0.5952736666438571
20000505,0.0,-1.2979351374118142,-0.30323418426930443,14.28,-5.108893334737287,-1.061911806499584,0.6825729953844443
20000506,0.17,-1.1279351374118143,-0.2635173988615404,16.3,-3.0888933347372856,-0.6420436063662833,0.4527805026139119
20000507,3.17,1.8720648625881857,0.43736704951076616,17.15,-2.2388933347372877,-0.46536639343890485,0.4513667214748355
20000508,2.04,0.7420648625881858,0.17336724062386402,17.73,-1.6588933347372858,-0.34481017755904597,0.259088709091455
20000509,0.0,-1.2979351374118142,-0.30323418426930443,15.75,-3.6388933347372863,-0.7563641559075286,0.5297991700884165
20000510,0.0,-1.2979351374118142,-0.30323418426930443,14.17,-5.218893334737286,-1.084775916407833,0.6940050503385687
20000511,0.0,-1.2979351374118142,-0.30323418426930443,14.2,-5.188893334737287,-1.0785402500692196,0.690887217169262
20000512,0.0,-1.2979351374118142,-0.30323418426930443,13.18,-6.2088933347372866,-1.2905529055820741,0.7968935449256893
20000513,0.27,-1.0279351374118142,-0.24015458391579683,13.81,-5.578893334737286,-1.1596039124711932,0.699879248193495
20000514,2.48,1.1820648625881858,0.27616362638513564,13.54,-5.848893334737287,-1.215724909518714,0.7459442679519248
20000515,0.05,-1.2479351374118142,-0.29155277679643266,13.85,-5.538893334737287,-1.1512896906863757,0.7214212337414041
20000516,0.0,-1.2979351374118142,-0.30323418426930443,14.97,-4.418893334737286,-0.9184914807114761,0.6108628324903903
20000517,0.0,-1.2979351374118142,-0.30323418426930443,14.91,-4.478893334737286,-0.930962813388703,0.6170984988290037
20000518,0.0,-1.2979351374118142,-0.30323418426930443,15.08,-4.308893334737286,-0.8956273708032273,0.5994307775362658
20000519,0.0,-1.2979351374118142,-0.30323418426930443,15.55,-3.8388933347372856,-0.7979352648316176,0.550584724550461
20000520,0.0,-1.2979351374118142,-0.30323418426930443,14.18,-5.2088933347372866,-1.0826973609616286,0.6929657726154665
20000521,0.0,-1.2979351374118142,-0.30323418426930443,14.48,-4.908893334737286,-1.0203406975754947,0.6617874409223996
20000522,0.0,-1.2979351374118142,-0.30323418426930443,15.86,-3.528893334737287,-0.7335000459992798,0.5183671151342921
20000523,0.0,-1.2979351374118142,-0.30323418426930443,16.87,-2.5188933347372853,-0.5235659459326292,0.41340006510096683
20000524,0.0,-1.2979351374118142,-0.30323418426930443,16.5,-2.8888933347372863,-0.6004724974421943,0.45185334085574935
20000525,0.0,-1.2979351374118142,-0.30323418426930443,13.97,-5.418893334737286,-1.1263470253319219,0.7147906048006132
20000526,0.0,-1.2979351374118142,-0.30323418426930443,13.0,-6.388893334737286,-1.3279669036137545,0.8156005439415295
20000527,0.0,-1.2979351374118142,-0.30323418426930443,12.75,-6.638893334737286,-1.379930789768866,0.8415824870190852
20000528,0.0,-1.2979351374118142,-0.30323418426930443,12.53,-6.858893334737287,-1.425659009585364,0.8644465969273343
20000529,0.0,-1.2979351374118142,-0.30323418426930443,12.28,-7.108893334737287,-1.4776228957404756,0.89042854000489
20000530,0.0,-1.2979351374118142,-0.30323418426930443,13.5,-5.888893334737286,-1.2240391313035315,0.763636657786418
20000531,0.0,-1.2979351374118142,-0.30323418426930443,14.47,-4.918893334737286,-1.0224192530216991,0.6628267186455018
20000601,0.0,-1.2979351374118142,-0.30323418426930443,15.57,-3.818893334737286,-0.7937781539392088,0.5485061691042566
20000602,0.0,-1.2979351374118142,-0.30323418426930443,14.37,-5.018893334737287,-1.043204807483744,0.6732194958765242
20000603,0.0,-1.2979351374118142,-0.30323418426930443,12.98,-6.408893334737286,-1.3321240145061632,0.8176790993877339
20000604,0.0,-1.2979351374118142,-0.30323418426930443,12.2,-7.188893334737287,-1.4942513393101111,0.8987427617897078
20000605,0.0,-1.2979351374118142,-0.30323418426930443,11.49,-7.898893334737286,-1.6418287759906274,0.9725314801299659
20000606,0.0,-1.2979351374118142,-0.30323418426930443,10.87,-8.518893334737287,-1.770699213655304,1.036966698962304
20000607,0.01,-1.2879351374118142,-0.3008979027747301,10.64,-8.748893334737286,-1.8185059889180062,1.0597019458463681
20000608,0.0,-1.2979351374118142,-0.30323418426930443,11.38,-8.008893334737285,-1.6646928858988763,0.9839635350840904
20000609,0.0,-1.2979351374118142,-0.30323418426930443,12.33,-7.058893334737286,-1.467230118509453,0.8852321513893787
20000610,0.0,-1.2979351374118142,-0.30323418426930443,11.95,-7.438893334737287,-1.5462152254652226,0.9247247048672635
20000611,0.0,-1.2979351374118142,-0.30323418426930443,12.85,-6.538893334737287,-1.3591452353068214,0.831189709788063
20000612,0.0,-1.2979351374118142,-0.30323418426930443,13.03,-6.358893334737287,-1.321731237275141,0.8124827107722228
20000613,0.0,-1.2979351374118142,-0.30323418426930443,14.04,-5.348893334737287,-1.111797137208491,0.7075156607388977
20000614,0.0,-1.2979351374118142,-0.30323418426930443,14.07,-5.318893334737286,-1.1055614708698773,0.7043978275695909
20000615,0.0,-1.2979351374118142,-0.30323418426930443,12.77,-6.618893334737287,-1.375773678876457,0.8395039315728807
20000616,0.0,-1.2979351374118142,-0.30323418426930443,13.82,-5.568893334737286,-1.1575253570249888,0.7303797706471467
20000617,0.0,-1.2979351374118142,-0.30323418426930443,13.72,-5.668893334737286,-1.1783109114870334,0.7407725478781689
20000618,0.0,-1.2979351374118142,-0.30323418426930443,12.82,-6.568893334737286,-1.3653809016454346,0.8343075429573695
20000619,0.0,-1.2979351374118142,-0.30323418426930443,12.57,-6.818893334737286,-1.417344787800546,0.8602894860349253
20000620,0.0,-1.2979351374118142,-0.30323418426930443,13.88,-5.5088933347372855,-1.145054024347762,0.7241441043085333
20000621,0.0,-1.2979351374118142,-0.30323418426930443,13.82,-5.568893334737286,-1.1575253570249888,0.7303797706471467
20000622,0.0,-1.2979351374118142,-0.30323418426930443,11.41,-7.978893334737286,-1.6584572195602632,0.9808457019147838
20000623,0.0,-1.2979351374118142,-0.30323418426930443,9.04,-10.348893334737287,-2.15107486031072,1.2271545222900122
20000624,0.0,-1.2979351374118142,-0.30323418426930443,12.97,-6.418893334737286,-1.3342025699523676,0.8187183771108361
20000625,0.0,-1.2979351374118142,-0.30323418426930443,13.83,-5.558893334737286,-1.1554468015787844,0.7293404929240445
20000626,0.0,-1.2979351374118142,-0.30323418426930443,13.13,-6.2588933347372855,-1.3009456828130963,0.8020899335412004
20000627,0.0,-1.2979351374118142,-0.30323418426930443,12.63,-6.7588933347372855,-1.404873455123319,0.8540538196963118
20000628,0.0,-1.2979351374118142,-0.30323418426930443,12.39,-6.998893334737286,-1.4547587858322262,0.8789964850507653
20000629,0.0,-1.2979351374118142,-0.30323418426930443,12.03,-7.358893334737287,-1.5295867818955868,0.9164104830824457
20000630,0.0,-1.2979351374118142,-0.30323418426930443,11.35,-8.038893334737287,-1.67092855223749,0.9870813682533972
20000701,0.0,-1.2979351374118142,-0.30323418426930443,11.46,-7.928893334737285,-1.6480644423292408,0.9756493132992726
20000702,0.0,-1.2979351374118142,-0.30323418426930443,10.5,-8.888893334737286,-1.8476057651648687,1.0754199747170865
20000703,0.0,-1.2979351374118142,-0.30323418426930443,10.16,-9.228893334737286,-1.9182766503358204,1.1107554173025624
20000704,0.0,-1.2979351374118142,-0.30323418426930443,9.84,-9.548893334737286,-1.984790424614363,1.1440123044418338
20000705,0.0,-1.2979351374118142,-0.30323418426930443,9.99,-9.398893334737286,-1.9536120929212961,1.1284231385953003
20000706,0.0,-1.2979351374118142,-0.30323418426930443,10.57,-8.818893334737286,-1.8330558770414376,1.068145030655371
20000707,0.0,-1.2979351374118142,-0.30323418426930443,10.9,-8.488893334737286,-1.7644635473166903,1.0338488657929974
20000708,0.0,-1.2979351374118142,-0.30323418426930443,10.91,-8.478893334737286,-1.762384991870486,1.032809588069895
20000709,0.0,-1.2979351374118142,-0.30323418426930443,10.69,-8.698893334737287,-1.8081132116869842,1.0556736979781443
20000710,0.0,-1.2979351374118142,-0.30323418426930443,10.93,-8.458893334737287,-1.7582278809780771,1.0307310326236907
20000711,0.0,-1.2979351374118142,-0.30323418426930443,11.54,-7.848893334737287,-1.6314359987596054,0.967335091514455
20000712,0.0,-1.2979351374118142,-0.30323418426930443,13.51,-5.8788933347372865,-1.221960575857327,0.7625973800633158
20000713,0.0,-1.2979351374118142,-0.30323418426930443,13.99,-5.398893334737286,-1.122189914439513,0.7127120493544088
20000714,0.0,-1.2979351374118142,-0.30323418426930443,10.49,-8.898893334737286,-1.8496843206110731,1.0764592524401888
20000715,0.0,-1.2979351374118142,-0.30323418426930443,8.91,-10.478893334737286,-2.1780960811113776,1.240665132690341
20000716,0.0,-1.2979351374118142,-0.30323418426930443,11.06,-8.328893334737286,-1.731206660177419,1.0172204222233616
20000717,0.0,-1.2979351374118142,-0.30323418426930443,12.55,-6.838893334737286,-1.4215018986929548,0.8623680414811297
20000718,0.0,-1.2979351374118142,-0.30323418426930443,12.55,-6.838893334737286,-1.4215018986929548,0.8623680414811297
20000719,0.0,-1.2979351374118142,-0.30323418426930443,13.05,-6.338893334737286,-1.317574126382732,0.8104041553260183
20000720,0.0,-1.2979351374118142,-0.30323418426930443,10.91,-8.478893334737286,-1.762384991870486,1.032809588069895
20000721,0.0,-1.2979351374118142,-0.30323418426930443,12.71,-6.678893334737285,-1.3882450115536835,0.845739597911494
20000722,0.0,-1.2979351374118142,-0.30323418426930443,13.57,-5.818893334737286,-1.2094892431801003,0.7563617137247024
20000723,0.0,-1.2979351374118142,-0.30323418426930443,13.74,-5.648893334737286,-1.1741538005946246,0.7386939924319645
20000724,0.0,-1.2979351374118142,-0.30323418426930443,14.0,-5.388893334737286,-1.1201113589933087,0.7116727716313066
20000725,0.0,-1.2979351374118142,-0.30323418426930443,14.39,-4.998893334737286,-1.0390476965913347,0.6711409404303196
20000726,0.0,-1.2979351374118142,-0.30323418426930443,14.06,-5.328893334737286,-1.1076400263160817,0.7054371052926931
20000727,0.0,-1.2979351374118142,-0.30323418426930443,13.08,-6.308893334737286,-1.3113384600441187,0.8072863221567116
20000728,0.0,-1.2979351374118142,-0.30323418426930443,13.31,-6.078893334737286,-1.2635316847814162,0.7833829345253603
20000729,0.0,-1.2979351374118142,-0.30323418426930443,12.79,-6.598893334737287,-1.3716165679840482,0.8374253761266763
20000730,0.0,-1.2979351374118142,-0.30323418426930443,13.38,-6.0088933347372855,-1.2489817966579848,0.7761079904636446
20000731,0.0,-1.2979351374118142,-0.30323418426930443,13.71,-5.678893334737285,-1.1803894669332378,0.7418118256012711
20000801,0.0,-1.2979351374118142,-0.30323418426930443,13.63,-5.7588933347372855,-1.1970179105028735,0.750126047386089
20000802,0.0,-1.2979351374118142,-0.30323418426930443,13.11,-6.278893334737287,-1.3051027937055055,0.804168488987405
20000803,0.0,-1.2979351374118142,-0.30323418426930443,13.78,-5.608893334737287,-1.1658395788098068,0.7345368815395557
20000804,0.0,-1.2979351374118142,-0.30323418426930443,14.03,-5.358893334737287,-1.1138756926546953,0.7085549384619999
20000805,0.0,-1.2979351374118142,-0.30323418426930443,15.03,-4.358893334737287,-0.9060201480342497,0.604627166151777
20000806,0.0,-1.2979351374118142,-0.30323418426930443,15.97,-3.4188933347372856,-0.7106359360910304,0.5069350601801674
20000807,0.0,-1.2979351374118142,-0.30323418426930443,15.61,-3.778893334737287,-0.7854639321543911,0.5443490582118478
20000808,0.0,-1.2979351374118142,-0.30323418426930443,15.57,-3.818893334737286,-0.7937781539392088,0.5485061691042566
20000809,0.0,-1.2979351374118142,-0.30323418426930443,15.21,-4.178893334737285,-0.8686061500025691,0.5859201671359368
20000810,0.0,-1.2979351374118142,-0.30323418426930443,14.81,-4.578893334737286,-0.9517483678507476,0.627491276060026
20000811,0.0,-1.2979351374118142,-0.30323418426930443,14.05,-5.338893334737286,-1.1097185817622863,0.7064763830157954
20000812,0.0,-1.2979351374118142,-0.30323418426930443,13.06,-6.328893334737286,-1.3154955709365275,0.809364877602916
20000813,0.0,-1.2979351374118142,-0.30323418426930443,13.73,-5.658893334737286,-1.176232356040829,0.7397332701550667
20000814,0.0,-1.2979351374118142,-0.30323418426930443,13.75,-5.638893334737286,-1.1720752451484202,0.7376547147088623
20000815,0.0,-1.2979351374118142,-0.30323418426930443,13.12,-6.268893334737287,-1.3030242382593011,0.8031292112643028
20000816,0.0,-1.2979351374118142,-0.30323418426930443,13.11,-6.278893334737287,-1.3051027937055055,0.804168488987405
20000817,0.0,-1.2979351374118142,-0.30323418426930443,14.39,-4.998893334737286,-1.0390476965913347,0.6711409404303196
20000818,0.0,-1.2979351374118142,-0.30323418426930443,15.03,-4.358893334737287,-0.9060201480342497,0.604627166151777
20000819,0.0,-1.2979351374118142,-0.30323418426930443,16.28,-3.108893334737285,-0.6462007172586921,0.4747174507639983
20000820,0.0,-1.2979351374118142,-0.30323418426930443,15.76,-3.6288933347372865,-0.7542856004613242,0.5287598923653143
20000821,0.0,-1.2979351374118142,-0.30323418426930443,17.77,-1.6188933347372867,-0.3364959557742283,0.31986507002176634
20000822,0.0,-1.2979351374118142,-0.30323418426930443,18.92,-0.46889333473728456,-0.09746207946071525,0.20034813186500983
